index,lvl1,lvl1_name,lvl2,lvl2_name,lvl3,lvl3_name,lvl4,lvl4_name,lvl5,lvl5_name,drug_name
5395,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CB,Piperazine and derivatives,P02CB01,Piperazine,PIPERAZINE ADIPATE
5396,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CB,Piperazine and derivatives,P02CB01,Piperazine,PIPERAZINE EDETATE CALCIUM
5397,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CB,Piperazine and derivatives,P02CB01,Piperazine,TRICLOFENOL PIPERAZINE
5398,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CB,Piperazine and derivatives,P02CB01,Piperazine,PIPERAZINE HEXAHYDRATE
5399,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CB,Piperazine and derivatives,P02CB01,Piperazine,PIPERAZINE DIHYDROCHLORIDE
5400,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CB,Piperazine and derivatives,P02CB02,Diethylcarbamazine,DIETHYLCARBAMAZINE
5401,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CB,Piperazine and derivatives,P02CB02,Diethylcarbamazine,DIETHYLCARBAMAZINE CITRATE
5402,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CC,Tetrahydropyrimidine derivatives,P02CC01,Pyrantel,PYRANTEL
5403,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CC,Tetrahydropyrimidine derivatives,P02CC01,Pyrantel,PYRANTEL PAMOATE
5404,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CC,Tetrahydropyrimidine derivatives,P02CC01,Pyrantel,PYRANTEL TARTRATE
5405,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CC,Tetrahydropyrimidine derivatives,P02CC02,Oxantel,OXANTEL PAMOATE
5406,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CE,Imidazothiazole derivatives,P02CE01,Levamisole,LEVAMISOLE
5407,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CE,Imidazothiazole derivatives,P02CE01,Levamisole,LEVAMISOLE HYDROCHLORIDE
5408,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CF,Avermectines,P02CF01,Ivermectin,IVERMECTIN
5409,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CX,Other antinematodals,P02CX01,Pyrvinium,PYRVINIUM
5410,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02C,ANTINEMATODAL AGENTS,P02CX,Other antinematodals,P02CX01,Pyrvinium,PYRVINIUM PAMOATE
5411,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02D,ANTICESTODALS,P02DA,Salicylic acid derivatives,P02DA01,Niclosamide,NICLOSAMIDE
5412,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02D,ANTICESTODALS,P02DX,Other anticestodals,P02DX01,Desaspidin,DESASPIDIN
5413,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P02,ANTHELMINTICS,P02D,ANTICESTODALS,P02DX,Other anticestodals,P02DX02,Dichlorophen,DICHLOROPHEN
5414,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AA,Sulfur containing products,P03AA01,Dixanthogen,DIXANTHOGEN
5415,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AA,Sulfur containing products,P03AA03,Mesulfen,MESULFEN
5416,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AA,Sulfur containing products,P03AA04,Disulfiram,DISULFIRAM
5417,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AA,Sulfur containing products,P03AA05,Thiram,THIRAM
5418,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AB,Chlorine containing products,P03AB01,Clofenotane,CLOFENOTANE
5419,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AB,Chlorine containing products,P03AB02,Lindane,LINDANE
5420,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AC,"Pyrethrines, incl. synthetic compounds",P03AC01,Pyrethrum,PYRETHRIN
5421,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AC,"Pyrethrines, incl. synthetic compounds",P03AC01,Pyrethrum,PYRETHRUM EXTRACT
5422,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AC,"Pyrethrines, incl. synthetic compounds",P03AC02,Bioallethrin,BIOALLETHRIN
5423,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AC,"Pyrethrines, incl. synthetic compounds",P03AC03,Phenothrin,PHENOTHRIN
5424,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AC,"Pyrethrines, incl. synthetic compounds",P03AC04,Permethrin,PERMETHRIN
5425,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AX,"Other ectoparasiticides, incl. scabicides",P03AX01,Benzyl benzoate,BENZYL BENZOATE
5426,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AX,"Other ectoparasiticides, incl. scabicides",P03AX03,Malathion,MALATHION
5427,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AX,"Other ectoparasiticides, incl. scabicides",P03AX04,Quassia,PICRASMA WOOD
5428,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AX,"Other ectoparasiticides, incl. scabicides",P03AX05,Dimeticone,DIMETICONE
5429,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",P03AX,"Other ectoparasiticides, incl. scabicides",P03AX06,Benzyl alcohol,BENZYL ALCOHOL
5430,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03B,INSECTICIDES AND REPELLENTS,P03BA,Pyrethrines,P03BA01,Cyfluthrin,CYFLUTHRIN
5431,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03B,INSECTICIDES AND REPELLENTS,P03BA,Pyrethrines,P03BA02,Cypermethrin,CYPERMETHRIN
5432,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03B,INSECTICIDES AND REPELLENTS,P03BA,Pyrethrines,P03BA03,Decamethrin,DELTAMETHRIN
5433,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03B,INSECTICIDES AND REPELLENTS,P03BA,Pyrethrines,P03BA04,Tetramethrin,TETRAMETHRIN
5434,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03B,INSECTICIDES AND REPELLENTS,P03BX,Other insecticides and repellents,P03BX01,Diethyltoluamide,DIETHYLTOLUAMIDE
5435,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03B,INSECTICIDES AND REPELLENTS,P03BX,Other insecticides and repellents,P03BX02,Dimethylphthalate,DIMETHYL PHTHALATE
5436,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03B,INSECTICIDES AND REPELLENTS,P03BX,Other insecticides and repellents,P03BX03,Dibutylphthalate,DIBUTYL PHTHALATE
5437,P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",P03B,INSECTICIDES AND REPELLENTS,P03BX,Other insecticides and repellents,P03BX06,Etohexadiol,ETHOHEXADIOL
5438,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA02,Cyclopentamine,CYCLOPENTAMINE
5439,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA03,Ephedrine,EPHEDRINE
5440,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA03,Ephedrine,EPHEDRINE HYDROCHLORIDE
5441,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA03,Ephedrine,EPHEDRINE SULFATE
5442,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA04,Phenylephrine,PHENYLEPHRINE
5443,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA04,Phenylephrine,PHENYLEPHRINE HYDROCHLORIDE
5444,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA04,Phenylephrine,PHENYLEPHRINE TARTRATE
5445,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA04,Phenylephrine,PHENYLEPHRINE BITARTRATE
5446,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA05,Oxymetazoline,OXYMETAZOLINE
5447,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA05,Oxymetazoline,OXYMETAZOLINE HYDROCHLORIDE
5448,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA06,Tetryzoline,TETRYZOLINE
5449,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA06,Tetryzoline,TETRAHYDROZOLINE NITRATE
5450,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA06,Tetryzoline,TETRAHYDROZOLINE HYDROCHLORIDE
5451,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA07,Xylometazoline,XYLOMETAZOLINE
5452,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA07,Xylometazoline,XYLOMETAZOLINE HYDROCHLORIDE
5453,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA08,Naphazoline,NAPHAZOLINE
5454,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA08,Naphazoline,NAPHAZOLINE HYDROCHLORIDE
5455,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA08,Naphazoline,NAPHAZOLINE NITRATE
5456,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA09,Tramazoline,TRAMAZOLINE
5457,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA09,Tramazoline,TRAMAZOLINE HYDROCHLORIDE
5458,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA10,Metizoline,METIZOLINE HYDROCHLORIDE
5459,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA11,Tuaminoheptane,TUAMINOHEPTANE
5460,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA12,Fenoxazoline,FENOXAZOLINE
5461,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA13,Tymazoline,TYMAZOLINE
5462,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA13,Tymazoline,TYMAZOLINE HYDROCHLORIDE
5463,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA14,Epinephrine,EPINEPHRINE
5464,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA14,Epinephrine,EPINEPHRINE HYDROCHLORIDE
5465,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA14,Epinephrine,EPINEPHRINE BITARTRATE
5466,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA15,Indanazoline,INDANAZOLINE
5467,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AA,"Sympathomimetics, plain",R01AA15,Indanazoline,INDANAZOLINE HYDROCHLORIDE
5468,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB01,Phenylephrine,PHENYLEPHRINE
5469,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB01,Phenylephrine,PHENYLEPHRINE HYDROCHLORIDE
5470,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB01,Phenylephrine,PHENYLEPHRINE TARTRATE
5471,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB01,Phenylephrine,PHENYLEPHRINE BITARTRATE
5472,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB02,Naphazoline,NAPHAZOLINE
5473,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB02,Naphazoline,NAPHAZOLINE HYDROCHLORIDE
5474,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB02,Naphazoline,NAPHAZOLINE NITRATE
5475,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB03,Tetryzoline,TETRYZOLINE
5476,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB03,Tetryzoline,TETRAHYDROZOLINE NITRATE
5477,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB03,Tetryzoline,TETRAHYDROZOLINE HYDROCHLORIDE
5478,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB05,Ephedrine,EPHEDRINE
5479,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB05,Ephedrine,EPHEDRINE HYDROCHLORIDE
5480,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB05,Ephedrine,EPHEDRINE SULFATE
5481,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB06,Xylometazoline,XYLOMETAZOLINE
5482,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB06,Xylometazoline,XYLOMETAZOLINE HYDROCHLORIDE
5483,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB07,Oxymetazoline,OXYMETAZOLINE
5484,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB07,Oxymetazoline,OXYMETAZOLINE HYDROCHLORIDE
5485,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AB,"Sympathomimetics, combinations excl. corticosteroids",R01AB08,Tuaminoheptane,TUAMINOHEPTANE
5486,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AC,"Antiallergic agents, excl. corticosteroids",R01AC01,Cromoglicic acid,CROMOGLICIC ACID
5487,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AC,"Antiallergic agents, excl. corticosteroids",R01AC01,Cromoglicic acid,CROMOLYN SODIUM
5488,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AC,"Antiallergic agents, excl. corticosteroids",R01AC01,Cromoglicic acid,CROMOGLICATE LISETIL
5489,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AC,"Antiallergic agents, excl. corticosteroids",R01AC01,Cromoglicic acid,CROMOGLICATE LISETIL HYDROCHLORIDE
5490,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AC,"Antiallergic agents, excl. corticosteroids",R01AC02,Levocabastine,LEVOCABASTINE
5491,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AC,"Antiallergic agents, excl. corticosteroids",R01AC02,Levocabastine,LEVOCABASTINE HYDROCHLORIDE
5492,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AC,"Antiallergic agents, excl. corticosteroids",R01AC03,Azelastine,AZELASTINE
5493,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AC,"Antiallergic agents, excl. corticosteroids",R01AC03,Azelastine,AZELASTINE HYDROCHLORIDE
5494,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AC,"Antiallergic agents, excl. corticosteroids",R01AC04,Antazoline,ANTAZOLINE
5495,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AC,"Antiallergic agents, excl. corticosteroids",R01AC04,Antazoline,ANTAZOLINE PHOSPHATE
5496,R,RESPIRATORY SYSTEM,R01,NASAL PREPARATIONS,R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01AC,"Antiallergic agents, excl. corticosteroids",R01AC04,Antazoline,ANTAZOLINE HYDROCHLORIDE
